,Link-href,Name,Types,About,Duration,Address,Rating,ReviewsNo,ExcellentRating,VeryGoodRating,AverageRating,PoorRating,TerribleRating,StartTime,EndTime,LunchStart,LunchEnd,DurationMin,DurationMax
396,https://www.tripadvisor.com/Attraction_Review-g189158-d16204920-Reviews-Praca_de_Espanha-Lisbon_Lisbon_District_Central_Portugal.html,Praca de Espanha,['Points of Interest & Landmarks'],,,,4.5,4,2,1,1,0,0,,,,,,
397,https://www.tripadvisor.com/Attraction_Review-g189158-d17561362-Reviews-Igreja_de_Nossa_Senhora_da_Penha_de_Franca-Lisbon_Lisbon_District_Central_Portug.html,Igreja de Nossa Senhora da Penha de Franca,['Churches & Cathedrals'],,,"Largo da Penha de Franca 5, Lisbon 1170-298 Portugal",3.5,3,1,1,0,0,0,,,,,,
398,https://www.tripadvisor.com/Attraction_Review-g189158-d15688252-Reviews-A_Cadeira_do_Poder-Lisbon_Lisbon_District_Central_Portugal.html,A Cadeira do Poder,"['Points of Interest & Landmarks', 'Monuments & Statues']",,,"Topo da Alameda D. Afonso Henriques, Lisbon 1900-221 Portugal",4.0,3,1,1,1,0,0,,,,,,
399,https://www.tripadvisor.com/Attraction_Review-g189158-d7113106-Reviews-Carpe_Diem_Arte_e_Pesquisa-Lisbon_Lisbon_District_Central_Portugal.html,Carpe Diem Arte e Pesquisa,['Points of Interest & Landmarks'],"Contemporary art center in Lisbon. Exhibitions, education, artists residencies and events. Cafeteria and garden. Free entry.",,"Rua de O Seculo 79 Palácio Pombal, Lisbon 1200-433 Portugal",4.0,16,8,6,0,0,0,13:00:00,19:00:00,,,,
400,https://www.tripadvisor.com/Attraction_Review-g189158-d10200585-Reviews-Meridional_Theater-Lisbon_Lisbon_District_Central_Portugal.html,Meridional Theater,['Theaters'],,Duration: 1-2 hours,"Rua do Acucar 64 Beco da Mitra - Poço do Bispo, Lisbon 1950-009 Portugal",4.0,3,1,1,1,0,0,,,,,0 days 01:00:00,0 days 02:00:00
401,https://www.tripadvisor.com/Attraction_Review-g189158-d15672368-Reviews-Rizoma-Lisbon_Lisbon_District_Central_Portugal.html,Rizoma,['Monuments & Statues'],,,"Rossio dos Olivais Parque das Nacoes, Lisbon 1990-231 Portugal",3.5,6,1,2,3,0,0,,,,,,
402,https://www.tripadvisor.com/Attraction_Review-g189158-d17625465-Reviews-Calcada_da_Bica_Grande-Lisbon_Lisbon_District_Central_Portugal.html,Calcada da Bica Grande,['Points of Interest & Landmarks'],,,,3.5,3,1,1,0,0,0,,,,,,
403,https://www.tripadvisor.com/Attraction_Review-g189158-d15549515-Reviews-Relogio_do_Cais_do_Sodre-Lisbon_Lisbon_District_Central_Portugal.html,Relogio do Cais do Sodre,['Points of Interest & Landmarks'],,Duration: < 1 hour,"Cais do Sodre 46, Lisbon 1200-450 Portugal",3.0,5,0,2,0,3,0,,,,,,0 days 01:00:00
404,https://www.tripadvisor.com/Attraction_Review-g189158-d15688265-Reviews-Homenagem_a_D_Joao_II-Lisbon_Lisbon_District_Central_Portugal.html,Homenagem a D. Joao II,"['Points of Interest & Landmarks', 'Monuments & Statues']",,,"Praca do Principe Perfeito, Lisbon 1990-278 Portugal",4.0,4,1,1,2,0,0,,,,,,
405,https://www.tripadvisor.com/Attraction_Review-g189158-d13804064-Reviews-Galeria_Belo_Galsterer-Lisbon_Lisbon_District_Central_Portugal.html,Galeria Belo-Galsterer,['Art Galleries'],"Galeria Belo-Galsterer believes in multicultural diversity, therefore we work together with artists of different origins, and different generations, to present them to the Portuguese and international art scene, to its collectors and institutions. The artists represented by Belo-Galsterer, show a great interest in exploring the values of contemporary society by using a wide range of expressions.",Duration: < 1 hour,"Rua Castilho 71, Lisbon 1250-068 Portugal",5.0,2,2,0,0,0,0,14:00:00,19:00:00,,,,0 days 01:00:00
406,https://www.tripadvisor.com/Attraction_Review-g189158-d17609843-Reviews-Fachada_do_Edificio_na_Rua_do_Sacramento_a_Lapa_24-Lisbon_Lisbon_District_Centra.html,Fachada do Edificio na Rua do Sacramento a Lapa 24,['Points of Interest & Landmarks'],,,"Rua do Sacramento a Lapa 24, Lisbon 1200-794 Portugal",5.0,1,1,0,0,0,0,,,,,,
407,https://www.tripadvisor.com/Attraction_Review-g189158-d19725505-Reviews-Cais_do_Sodre_Train_Station-Lisbon_Lisbon_District_Central_Portugal.html,Cais do Sodre Train Station,['Architectural Buildings'],,Duration: < 1 hour,"Avenida 24 de Julho, Lisbon 1200-867 Portugal",3.5,15,5,7,0,0,0,,,,,,0 days 01:00:00
408,https://www.tripadvisor.com/Attraction_Review-g189158-d15549676-Reviews-Escadaria_Jose_Antonio_Marques-Lisbon_Lisbon_District_Central_Portugal.html,Escadaria Jose Antonio Marques,['Points of Interest & Landmarks'],,Duration: < 1 hour,"Avenida 24 de Julho, Lisbon 1200-870 Portugal",4.5,3,1,2,0,0,0,,,,,,0 days 01:00:00
409,https://www.tripadvisor.com/Attraction_Review-g189158-d17566699-Reviews-Torre_GALP-Lisbon_Lisbon_District_Central_Portugal.html,Torre GALP,['Points of Interest & Landmarks'],,,"Alameda dos Oceanos 03, Lisbon 1990-196 Portugal",4.5,2,1,1,0,0,0,,,,,,
410,https://www.tripadvisor.com/Attraction_Review-g189158-d16204929-Reviews-Arco_de_Sao_Bento-Lisbon_Lisbon_District_Central_Portugal.html,Arco de Sao Bento,['Points of Interest & Landmarks'],,Duration: < 1 hour,"Praca de Espanha, Lisbon 1050-106 Portugal",4.0,5,2,2,1,0,0,,,,,,0 days 01:00:00
411,https://www.tripadvisor.com/Attraction_Review-g189158-d17665300-Reviews-Largo_do_Chafariz_de_Dentro-Lisbon_Lisbon_District_Central_Portugal.html,Largo do Chafariz de Dentro,['Points of Interest & Landmarks'],,,,4.0,3,1,1,1,0,0,,,,,,
412,https://www.tripadvisor.com/Attraction_Review-g189158-d17581687-Reviews-Monumento_de_Evocacao_ao_25_de_Abril-Lisbon_Lisbon_District_Central_Portugal.html,Monumento de Evocacao ao 25 de Abril,['Monuments & Statues'],,,"Alameda Cardeal Cerejeira Azul, Lisbon 1070-044 Portugal",4.0,9,4,2,3,0,0,,,,,,
413,https://www.tripadvisor.com/Attraction_Review-g189158-d17659611-Reviews-Monumento_Mouraria_Berco_do_Fado-Lisbon_Lisbon_District_Central_Portugal.html,Monumento Mouraria Berco do Fado,['Monuments & Statues'],,,"Rua Capelao gather to nº1, at confluence with da Mouraria street, Lisbon 1100-341 Portugal",5.0,1,1,0,0,0,0,,,,,,
414,https://www.tripadvisor.com/Attraction_Review-g189158-d17694648-Reviews-Largo_de_Sao_Rafael-Lisbon_Lisbon_District_Central_Portugal.html,Largo de Sao Rafael,['Points of Interest & Landmarks'],,,"Largo de Sao Rafael, Lisbon 1100-117 Portugal",4.5,2,1,1,0,0,0,,,,,,
415,https://www.tripadvisor.com/Attraction_Review-g189158-d15588474-Reviews-Cruzeiro_de_Arroios-Lisbon_Lisbon_District_Central_Portugal.html,Cruzeiro de Arroios,['Religious Sites'],,Duration: < 1 hour,"Rua de Arroios Sao Jorge de Arroios Church, Lisbon 1000-032 Portugal",4.0,2,1,0,1,0,0,,,,,,0 days 01:00:00
416,https://www.tripadvisor.com/Attraction_Review-g189158-d14953246-Reviews-The_Ceramic_HeART_Loja_de_artesanato-Lisbon_Lisbon_District_Central_Portugal.html,The Ceramic HeART Loja de artesanato,['Art Galleries'],,Duration: < 1 hour,,4.5,4,2,2,0,0,0,,,,,,0 days 01:00:00
417,https://www.tripadvisor.com/Attraction_Review-g189158-d17609924-Reviews-Chafariz_do_Largo_do_Mastro-Lisbon_Lisbon_District_Central_Portugal.html,Chafariz do Largo do Mastro,['Fountains'],,,"Largo do Mastro, Lisbon 1150-343 Portugal",5.0,1,1,0,0,0,0,,,,,,
418,https://www.tripadvisor.com/Attraction_Review-g189158-d19725510-Reviews-Sete_Rios_Train_Station-Lisbon_Lisbon_District_Central_Portugal.html,Sete Rios Train Station,['Architectural Buildings'],,Duration: < 1 hour,,3.5,4,1,1,1,0,0,,,,,,0 days 01:00:00
419,https://www.tripadvisor.com/Attraction_Review-g189158-d15317690-Reviews-Estatua_a_Oliveira_Martins-Lisbon_Lisbon_District_Central_Portugal.html,Estatua a Oliveira Martins,['Monuments & Statues'],,Duration: < 1 hour,"R. Alexandre Herculano 15, Lisbon 1250-096 Portugal",4.0,5,0,4,1,0,0,,,,,,0 days 01:00:00
420,https://www.tripadvisor.com/Attraction_Review-g189158-d19387644-Reviews-Lince_Iberico_Bordalo_II-Lisbon_Lisbon_District_Central_Portugal.html,Lince Iberico - Bordalo II,['Monuments & Statues'],,,"Rossio dos Olivais, Lisbon 1990-231 Portugal",4.5,7,5,1,1,0,0,,,,,,
421,https://www.tripadvisor.com/Attraction_Review-g189158-d17609847-Reviews-Fachada_do_Edificio_na_Rua_do_Milagre_de_Santo_Antonio_14-Lisbon_Lisbon_District.html,Fachada do Edificio na Rua do Milagre de Santo Antonio 14,['Points of Interest & Landmarks'],,,"Rua do Milagre de Santo Antonio 14, Lisbon 1100-351 Portugal",4.5,3,2,1,0,0,0,,,,,,
422,https://www.tripadvisor.com/Attraction_Review-g189158-d15198780-Reviews-Igreja_Sao_Joao_de_Brito-Lisbon_Lisbon_District_Central_Portugal.html,Igreja Sao Joao de Brito,"['Points of Interest & Landmarks', 'Churches & Cathedrals']",,Duration: < 1 hour,"Largo Frei Heitor Pinto, Lisbon 1700-111 Portugal",4.0,2,0,2,0,0,0,,,,,,0 days 01:00:00
423,https://www.tripadvisor.com/Attraction_Review-g189158-d245858-Reviews-Children_s_Museum_Museu_das_Criancas-Lisbon_Lisbon_District_Central_Portugal.html,Children's Museum (Museu das Criancas),"[""Children's Museums""]",,,,4.5,5,3,1,1,0,0,,,,,,
424,https://www.tripadvisor.com/Attraction_Review-g189158-d15242367-Reviews-Igreja_Paroquial_de_Sao_Domingos_de_Benfica-Lisbon_Lisbon_District_Central_Portu.html,Igreja Paroquial de Sao Domingos de Benfica,['Churches & Cathedrals'],,Duration: 1-2 hours,"Rua Raul Carapinha 15, Lisbon 1500-541 Portugal",5.0,1,1,0,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
425,https://www.tripadvisor.com/Attraction_Review-g189158-d17665021-Reviews-Bica_dos_Olhos-Lisbon_Lisbon_District_Central_Portugal.html,Bica dos Olhos,['Fountains'],,,"Rua da Boavista, Lisbon 1200-275 Portugal",3.5,3,1,0,1,1,0,,,,,,
426,https://www.tripadvisor.com/Attraction_Review-g189158-d17609832-Reviews-Fachada_do_Edificio_na_rua_de_S_Domingos_a_Lapa_43_45-Lisbon_Lisbon_District_Cen.html,Fachada do Edificio na rua de S.Domingos a Lapa 43-45,['Points of Interest & Landmarks'],,,"Rua de Sao Domingos a Lapa 43 45, Lisbon 1200-833 Portugal",5.0,1,1,0,0,0,0,,,,,,
427,https://www.tripadvisor.com/Attraction_Review-g189158-d13434673-Reviews-Galiarte_Espaco_Artistico-Lisbon_Lisbon_District_Central_Portugal.html,Galiarte Espaço Artístico,['Art Galleries'],"We are a young gallery, located in Calçada Marquês de Abrantes 72 in Santos-o-Velho. We have the ambition to contribute to the diffusion of the national and international artists, with a wide audience. We started this course on June 08, 2017 and we already have the presence of great artists such as Mário Rocha, Roberto Santandreu, Inez Wijnhorst, Susana Piteira, Isabelle Faria, Beatriz Cunha, João Paulo Queiroz and Jaime Silva.",,"Calcada do Marques de Abrantes 72, Lisbon 1200-720 Portugal",5.0,1,1,0,0,0,0,15:00:00,19:00:00,,,,
428,https://www.tripadvisor.com/Attraction_Review-g189158-d17665271-Reviews-Porta_do_Mar-Lisbon_Lisbon_District_Central_Portugal.html,Porta do Mar,['Points of Interest & Landmarks'],,,"Arco das Portas do Mar 6, Lisbon 1100-035 Portugal",4.0,4,1,2,1,0,0,,,,,,
429,https://www.tripadvisor.com/Attraction_Review-g189158-d15311607-Reviews-Cruzeiro_de_pedra-Lisbon_Lisbon_District_Central_Portugal.html,Cruzeiro de pedra,['Monuments & Statues'],,Duration: < 1 hour,"Rua Teixeira Lopes, Lisbon 1100-592 Portugal",5.0,1,1,0,0,0,0,,,,,,0 days 01:00:00
430,https://www.tripadvisor.com/Attraction_Review-g189158-d17665018-Reviews-Igreja_das_Chagas-Lisbon_Lisbon_District_Central_Portugal.html,Igreja das Chagas,['Churches & Cathedrals'],,,"R. Chagas 4-10, Lisbon 1200-107 Portugal",4.5,2,1,1,0,0,0,,,,,,
431,https://www.tripadvisor.com/Attraction_Review-g189158-d15242362-Reviews-Chafariz_de_Santo_Antonio_da_Convalescenca_ou_das_Aguas_Boas-Lisbon_Lisbon_Distr.html,Chafariz de Santo Antonio da Convalescenca ou das Aguas Boas,"['Historic Sites', 'Fountains']",,Duration: < 1 hour,"Estr. de Benfica 168, Lisbon 1500-555 Portugal",5.0,1,1,0,0,0,0,,,,,,0 days 01:00:00
432,https://www.tripadvisor.com/Attraction_Review-g189158-d15669062-Reviews-Cavador-Lisbon_Lisbon_District_Central_Portugal.html,Cavador,['Monuments & Statues'],,,"Jardim Guerra Junqueiro, Lisbon 1200-667 Portugal",5.0,1,1,0,0,0,0,,,,,,
433,https://www.tripadvisor.com/Attraction_Review-g189158-d15669022-Reviews-Ator_Taborda-Lisbon_Lisbon_District_Central_Portugal.html,Ator Taborda,['Monuments & Statues'],,,"Jardim Guerra Junqueiro Estrela, Lisbon 1200-667 Portugal",5.0,1,1,0,0,0,0,,,,,,
434,https://www.tripadvisor.com/Attraction_Review-g189158-d13010450-Reviews-Piscina_Municipal_do_Rego-Lisbon_Lisbon_District_Central_Portugal.html,Piscina Municipal do Rego,['Sports Complexes'],,Duration: < 1 hour,"Piscina Municipal do Rego Rua Cardeal Mercier, Lisbon 1600-467 Portugal",3.0,2,1,0,0,0,0,,,,,,0 days 01:00:00
435,https://www.tripadvisor.com/Attraction_Review-g189158-d17710754-Reviews-Monumento_Marques_Sa_da_Bandeira-Lisbon_Lisbon_District_Central_Portugal.html,Monumento Marques Sá da Bandeira,['Monuments & Statues'],,Duration: < 1 hour,"Praça Dom Luis I, Lisbon 1200-109 Portugal",4.0,7,1,5,1,0,0,00:00:00,23:59:00,,,,0 days 01:00:00
436,https://www.tripadvisor.com/Attraction_Review-g189158-d15242409-Reviews-Chafariz_da_Junqueira-Lisbon_Lisbon_District_Central_Portugal.html,Chafariz da Junqueira,['Fountains'],,Duration: < 1 hour,"Rua da Junqueira 154, Lisbon 1300-345 Portugal",4.5,3,2,0,1,0,0,,,,,,0 days 01:00:00
437,https://www.tripadvisor.com/Attraction_Review-g189158-d17577661-Reviews-Museu_Nacional_De_Arte_Contemporanea_Do_Chiado-Lisbon_Lisbon_District_Central_Po.html,Museu Nacional De Arte Contemporânea Do Chiado,['Art Museums'],,Duration: 2-3 hours,"Rua Serpa Pinto 4 Chiado, Lisbon 1200-444 Portugal",3.5,171,29,66,48,17,0,10:00:00,18:00:00,,,0 days 02:00:00,0 days 03:00:00
438,https://www.tripadvisor.com/Attraction_Review-g189158-d19381855-Reviews-Padrao_Memoria_do_Chao_Salgado-Lisbon_Lisbon_District_Central_Portugal.html,Padrao Memoria do Chao Salgado,['Monuments & Statues'],,,"Beco Chao Salgado, Lisbon 1300-129 Portugal",4.5,5,3,2,0,0,0,,,,,,
439,https://www.tripadvisor.com/Attraction_Review-g189158-d245675-Reviews-Artistas_Unidos-Lisbon_Lisbon_District_Central_Portugal.html,Artistas Unidos,['Theaters'],,,"Rua da Escola Politecnica 56, Lisbon 1250-102 Portugal",5.0,1,1,0,0,0,0,,,,,,
440,https://www.tripadvisor.com/Attraction_Review-g189158-d19738365-Reviews-Estatua_O_Adamastor-Lisbon_Lisbon_District_Central_Portugal.html,Estatua O Adamastor,"['Points of Interest & Landmarks', 'Monuments & Statues']",,,"Rua de Santa Catarina, Lisbon 1200-401 Portugal",4.5,2,1,1,0,0,0,,,,,,
441,https://www.tripadvisor.com/Attraction_Review-g189158-d17604515-Reviews-Edificio_na_Avenida_Almirante_Reis_74_74D-Lisbon_Lisbon_District_Central_Portuga.html,Edificio na Avenida Almirante Reis 74-74D,"['Points of Interest & Landmarks', 'Architectural Buildings']",,,"Avenida Almirante Reis, Lisbon 1150-019 Portugal",5.0,1,1,0,0,0,0,,,,,,
442,https://www.tripadvisor.com/Attraction_Review-g189158-d4503038-Reviews-Lapides_das_Pedras_Negras-Lisbon_Lisbon_District_Central_Portugal.html,Lapides das Pedras Negras,['Points of Interest & Landmarks'],,,"Travessa do Almada 1200, Lisbon 1100-018 Portugal",4.0,2,0,2,0,0,0,,,,,,
443,https://www.tripadvisor.com/Attraction_Review-g189158-d13003515-Reviews-Palacete_de_Sao_Bento-Lisbon_Lisbon_District_Central_Portugal.html,Palacete de Sao Bento,"['Points of Interest & Landmarks', 'Architectural Buildings', 'Government Buildings']",,Duration: 1-2 hours,"Rua da Imprensa a Estrela 6, Lisbon 1200-684 Portugal",4.5,2,1,1,0,0,0,,,,,0 days 01:00:00,0 days 02:00:00
